Halb,engine_type,map_model,Vehicle_Type,Month,total_demand
98007817,E494_BS6_DSL,Pro 3014-LPO,Bus,01/02/2025,0
98007817,E494_BS6_DSL,Pro 3014-LPO,Bus,01/03/2025,0
98007817,E494_BS6_DSL,Pro 3015-LPO,Bus,01/04/2023,0
98007817,E494_BS6_DSL,Pro 3015-LPO,Bus,01/05/2023,0
98007817,E494_BS6_DSL,Pro 3015-LPO,Bus,01/06/2023,0
98007817,E494_BS6_DSL,Pro 3015-LPO,Bus,01/07/2023,0
98007817,E494_BS6_DSL,Pro 3015-LPO,Bus,01/08/2023,0
98007817,E494_BS6_DSL,Pro 3015-LPO,Bus,01/09/2023,10
98007817,E494_BS6_DSL,Pro 3015-LPO,Bus,01/10/2023,0
98007817,E494_BS6_DSL,Pro 3015-LPO,Bus,01/11/2023,0
98007817,E494_BS6_DSL,Pro 3015-LPO,Bus,01/12/2023,0
98007817,E494_BS6_DSL,Pro 3015-LPO,Bus,01/01/2024,0
98007817,E494_BS6_DSL,Pro 3015-LPO,Bus,01/02/2024,0
98007817,E494_BS6_DSL,Pro 3015-LPO,Bus,01/03/2024,0
98007817,E494_BS6_DSL,Pro 3015-LPO,Bus,01/04/2024,0
98007817,E494_BS6_DSL,Pro 3015-LPO,Bus,01/05/2024,0
98007817,E494_BS6_DSL,Pro 3015-LPO,Bus,01/06/2024,0
98007817,E494_BS6_DSL,Pro 3015-LPO,Bus,01/07/2024,0
98007817,E494_BS6_DSL,Pro 3015-LPO,Bus,01/08/2024,0
98007817,E494_BS6_DSL,Pro 3015-LPO,Bus,01/09/2024,0
98007817,E494_BS6_DSL,Pro 3015-LPO,Bus,01/10/2024,0
98007817,E494_BS6_DSL,Pro 3015-LPO,Bus,01/11/2024,0
98007817,E494_BS6_DSL,Pro 3015-LPO,Bus,01/12/2024,0
98007817,E494_BS6_DSL,Pro 3015-LPO,Bus,01/01/2025,0
98007817,E494_BS6_DSL,Pro 3015-LPO,Bus,01/02/2025,0
98007817,E494_BS6_DSL,Pro 3015-LPO,Bus,01/03/2025,0
98007819,E494_BS6_DSL,Pro 3015-LPO,Bus,01/04/2023,0
98007819,E494_BS6_DSL,Pro 3015-LPO,Bus,01/05/2023,0
98007819,E494_BS6_DSL,Pro 3015-LPO,Bus,01/06/2023,0
98007819,E494_BS6_DSL,Pro 3015-LPO,Bus,01/07/2023,0
98007819,E494_BS6_DSL,Pro 3015-LPO,Bus,01/08/2023,0
98007819,E494_BS6_DSL,Pro 3015-LPO,Bus,01/09/2023,0
98007819,E494_BS6_DSL,Pro 3015-LPO,Bus,01/10/2023,0
98007819,E494_BS6_DSL,Pro 3015-LPO,Bus,01/11/2023,0
98007819,E494_BS6_DSL,Pro 3015-LPO,Bus,01/12/2023,0
98007819,E494_BS6_DSL,Pro 3015-LPO,Bus,01/01/2024,0
98007819,E494_BS6_DSL,Pro 3015-LPO,Bus,01/02/2024,0
98007819,E494_BS6_DSL,Pro 3015-LPO,Bus,01/03/2024,0
98007819,E494_BS6_DSL,Pro 3015-LPO,Bus,01/04/2024,0
98007819,E494_BS6_DSL,Pro 3015-LPO,Bus,01/05/2024,0
98007819,E494_BS6_DSL,Pro 3015-LPO,Bus,01/06/2024,0
98007819,E494_BS6_DSL,Pro 3015-LPO,Bus,01/07/2024,0
98007819,E494_BS6_DSL,Pro 3015-LPO,Bus,01/08/2024,0
98007819,E494_BS6_DSL,Pro 3015-LPO,Bus,01/09/2024,0
98007819,E494_BS6_DSL,Pro 3015-LPO,Bus,01/10/2024,0
98007819,E494_BS6_DSL,Pro 3015-LPO,Bus,01/11/2024,0
98007819,E494_BS6_DSL,Pro 3015-LPO,Bus,01/12/2024,0
98007819,E494_BS6_DSL,Pro 3015-LPO,Bus,01/01/2025,0
98007819,E494_BS6_DSL,Pro 3015-LPO,Bus,01/02/2025,0
98007819,E494_BS6_DSL,Pro 3015-LPO,Bus,01/03/2025,0
98008038,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/04/2023,0
98008038,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/05/2023,0
98008038,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/06/2023,0
98008038,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/07/2023,0
98008038,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/08/2023,0
98008038,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/09/2023,0
98008038,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/10/2023,6
98008038,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/11/2023,0
98008038,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/12/2023,0
98008038,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/01/2024,0
98008038,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/02/2024,0
98008038,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/03/2024,3
98008038,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/04/2024,4
98008038,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/05/2024,0
98008038,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/06/2024,4
98008038,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/07/2024,0
98008038,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/08/2024,0
98008038,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/09/2024,0
98008038,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/10/2024,0
98008038,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/11/2024,0
98008038,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/12/2024,0
98008038,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/01/2025,0
98008038,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/02/2025,0
98008038,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/03/2025,0
98008039,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/04/2023,0
98008039,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/05/2023,0
98008039,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/06/2023,0
98008039,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/07/2023,0
98008039,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/08/2023,0
98008039,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/09/2023,0
98008039,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/10/2023,1
98008039,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/11/2023,8
98008039,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/12/2023,1
98008039,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/01/2024,0
98008039,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/02/2024,0
98008039,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/03/2024,0
98008039,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/04/2024,7
98008039,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/05/2024,0
98008039,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/06/2024,0
98008039,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/07/2024,0
98008039,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/08/2024,0
98008039,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/09/2024,0
98008039,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/10/2024,0
98008039,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/11/2024,0
98008039,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/12/2024,0
98008039,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/01/2025,0
98008039,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/02/2025,0
98008039,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/03/2025,0
98008040,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/04/2023,0
98008040,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/05/2023,0
98008040,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/06/2023,0
98008040,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/07/2023,0
98008040,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/08/2023,0
98008040,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/09/2023,0
98008040,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/10/2023,0
98008040,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/11/2023,0
98008040,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/12/2023,0
98008040,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/01/2024,1
98008040,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/02/2024,0
98008040,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/03/2024,0
98008040,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/04/2024,0
98008040,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/05/2024,0
98008040,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/06/2024,0
98008040,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/07/2024,0
98008040,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/08/2024,0
98008040,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/09/2024,0
98008040,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/10/2024,0
98008040,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/11/2024,0
98008040,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/12/2024,0
98008040,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/01/2025,0
98008040,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/02/2025,0
98008040,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/03/2025,0
98008041,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/04/2023,0
98008041,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/05/2023,0
98008041,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/06/2023,0
98008041,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/07/2023,0
98008041,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/08/2023,0
98008041,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/09/2023,0
98008041,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/10/2023,4
98008041,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/11/2023,24
98008041,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/12/2023,16
98008041,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/01/2024,17
98008041,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/02/2024,30
98008041,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/03/2024,4
98008041,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/04/2024,35
98008041,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/05/2024,7
98008041,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/06/2024,6
98008041,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/07/2024,50
98008041,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/08/2024,0
98008041,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/09/2024,0
98008041,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/10/2024,0
98008041,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/11/2024,0
98008041,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/12/2024,0
98008041,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/01/2025,0
98008041,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/02/2025,0
98008041,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/03/2025,0
98008042,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/04/2023,0
98008042,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/05/2023,0
98008042,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/06/2023,0
98008042,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/07/2023,0
98008042,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/08/2023,0
98008042,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/09/2023,0
98008042,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/10/2023,10
98008042,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/11/2023,8
98008042,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/12/2023,42
98008042,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/01/2024,0
98008042,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/02/2024,0
98008042,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/03/2024,0
98008042,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/04/2024,0
98008042,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/05/2024,0
98008042,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/06/2024,4
98008042,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/07/2024,0
98008042,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/08/2024,0
98008042,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/09/2024,0
98008042,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/10/2024,0
98008042,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/11/2024,0
98008042,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/12/2024,0
98008042,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/01/2025,0
98008042,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/02/2025,0
98008042,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/03/2025,0
98008045,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/04/2023,0
98008045,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/05/2023,0
98008045,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/06/2023,0
98008045,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/07/2023,0
98008045,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/08/2023,0
98008045,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/09/2023,0
98008045,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/10/2023,0
98008045,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/11/2023,0
98008045,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/12/2023,0
98008045,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/01/2024,4
98008045,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/02/2024,50
98008045,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/03/2024,0
98008045,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/04/2024,10
98008045,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/05/2024,0
98008045,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/06/2024,0
98008045,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/07/2024,0
98008045,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/08/2024,0
98008045,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/09/2024,0
98008045,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/10/2024,0
98008045,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/11/2024,0
98008045,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/12/2024,0
98008045,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/01/2025,0
98008045,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/02/2025,0
98008045,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/03/2025,0
98008046,E494_BS6_DSL,Pro3016- LPO,Bus,01/04/2023,0
98008046,E494_BS6_DSL,Pro3016- LPO,Bus,01/05/2023,0
98008046,E494_BS6_DSL,Pro3016- LPO,Bus,01/06/2023,0
98008046,E494_BS6_DSL,Pro3016- LPO,Bus,01/07/2023,0
98008046,E494_BS6_DSL,Pro3016- LPO,Bus,01/08/2023,0
98008046,E494_BS6_DSL,Pro3016- LPO,Bus,01/09/2023,0
98008046,E494_BS6_DSL,Pro3016- LPO,Bus,01/10/2023,0
98008046,E494_BS6_DSL,Pro3016- LPO,Bus,01/11/2023,0
98008046,E494_BS6_DSL,Pro3016- LPO,Bus,01/12/2023,0
98008046,E494_BS6_DSL,Pro3016- LPO,Bus,01/01/2024,2
98008046,E494_BS6_DSL,Pro3016- LPO,Bus,01/02/2024,2
98008046,E494_BS6_DSL,Pro3016- LPO,Bus,01/03/2024,0
98008046,E494_BS6_DSL,Pro3016- LPO,Bus,01/04/2024,0
98008046,E494_BS6_DSL,Pro3016- LPO,Bus,01/05/2024,0
98008046,E494_BS6_DSL,Pro3016- LPO,Bus,01/06/2024,0
98008046,E494_BS6_DSL,Pro3016- LPO,Bus,01/07/2024,0
98008046,E494_BS6_DSL,Pro3016- LPO,Bus,01/08/2024,3
98008046,E494_BS6_DSL,Pro3016- LPO,Bus,01/09/2024,1
98008046,E494_BS6_DSL,Pro3016- LPO,Bus,01/10/2024,0
98008046,E494_BS6_DSL,Pro3016- LPO,Bus,01/11/2024,2
98008046,E494_BS6_DSL,Pro3016- LPO,Bus,01/12/2024,0
98008046,E494_BS6_DSL,Pro3016- LPO,Bus,01/01/2025,0
98008046,E494_BS6_DSL,Pro3016- LPO,Bus,01/02/2025,10
98008046,E494_BS6_DSL,Pro3016- LPO,Bus,01/03/2025,3
98008046,E494_BS6_DSL,Pro3016- LPO,HD,01/04/2023,0
98008046,E494_BS6_DSL,Pro3016- LPO,HD,01/05/2023,0
98008046,E494_BS6_DSL,Pro3016- LPO,HD,01/06/2023,0
98008046,E494_BS6_DSL,Pro3016- LPO,HD,01/07/2023,0
98008046,E494_BS6_DSL,Pro3016- LPO,HD,01/08/2023,0
98008046,E494_BS6_DSL,Pro3016- LPO,HD,01/09/2023,0
98008046,E494_BS6_DSL,Pro3016- LPO,HD,01/10/2023,0
98008046,E494_BS6_DSL,Pro3016- LPO,HD,01/11/2023,0
98008046,E494_BS6_DSL,Pro3016- LPO,HD,01/12/2023,0
98008046,E494_BS6_DSL,Pro3016- LPO,HD,01/01/2024,0
98008046,E494_BS6_DSL,Pro3016- LPO,HD,01/02/2024,0
98008046,E494_BS6_DSL,Pro3016- LPO,HD,01/03/2024,0
98008046,E494_BS6_DSL,Pro3016- LPO,HD,01/04/2024,0
98008046,E494_BS6_DSL,Pro3016- LPO,HD,01/05/2024,0
98008046,E494_BS6_DSL,Pro3016- LPO,HD,01/06/2024,0
98008046,E494_BS6_DSL,Pro3016- LPO,HD,01/07/2024,0
98008046,E494_BS6_DSL,Pro3016- LPO,HD,01/08/2024,0
98008046,E494_BS6_DSL,Pro3016- LPO,HD,01/09/2024,0
98008046,E494_BS6_DSL,Pro3016- LPO,HD,01/10/2024,1
98008046,E494_BS6_DSL,Pro3016- LPO,HD,01/11/2024,0
98008046,E494_BS6_DSL,Pro3016- LPO,HD,01/12/2024,0
98008046,E494_BS6_DSL,Pro3016- LPO,HD,01/01/2025,6
98008046,E494_BS6_DSL,Pro3016- LPO,HD,01/02/2025,0
98008046,E494_BS6_DSL,Pro3016- LPO,HD,01/03/2025,0
98008047,E494_BS6_DSL,Pro3016- LPO,Bus,01/04/2023,0
98008047,E494_BS6_DSL,Pro3016- LPO,Bus,01/05/2023,0
98008047,E494_BS6_DSL,Pro3016- LPO,Bus,01/06/2023,0
98008047,E494_BS6_DSL,Pro3016- LPO,Bus,01/07/2023,0
98008047,E494_BS6_DSL,Pro3016- LPO,Bus,01/08/2023,0
98008047,E494_BS6_DSL,Pro3016- LPO,Bus,01/09/2023,0
98008047,E494_BS6_DSL,Pro3016- LPO,Bus,01/10/2023,0
98008047,E494_BS6_DSL,Pro3016- LPO,Bus,01/11/2023,0
98008047,E494_BS6_DSL,Pro3016- LPO,Bus,01/12/2023,0
98008047,E494_BS6_DSL,Pro3016- LPO,Bus,01/01/2024,8
98008047,E494_BS6_DSL,Pro3016- LPO,Bus,01/02/2024,20
98008047,E494_BS6_DSL,Pro3016- LPO,Bus,01/03/2024,0
98008047,E494_BS6_DSL,Pro3016- LPO,Bus,01/04/2024,10
98008047,E494_BS6_DSL,Pro3016- LPO,Bus,01/05/2024,0
98008047,E494_BS6_DSL,Pro3016- LPO,Bus,01/06/2024,6
98008047,E494_BS6_DSL,Pro3016- LPO,Bus,01/07/2024,0
98008047,E494_BS6_DSL,Pro3016- LPO,Bus,01/08/2024,0
98008047,E494_BS6_DSL,Pro3016- LPO,Bus,01/09/2024,2
98008047,E494_BS6_DSL,Pro3016- LPO,Bus,01/10/2024,0
98008047,E494_BS6_DSL,Pro3016- LPO,Bus,01/11/2024,8
98008047,E494_BS6_DSL,Pro3016- LPO,Bus,01/12/2024,0
98008047,E494_BS6_DSL,Pro3016- LPO,Bus,01/01/2025,0
98008047,E494_BS6_DSL,Pro3016- LPO,Bus,01/02/2025,10
98008047,E494_BS6_DSL,Pro3016- LPO,Bus,01/03/2025,12
98008047,E494_BS6_DSL,Pro3016- LPO,HD,01/04/2023,0
98008047,E494_BS6_DSL,Pro3016- LPO,HD,01/05/2023,0
98008047,E494_BS6_DSL,Pro3016- LPO,HD,01/06/2023,0
98008047,E494_BS6_DSL,Pro3016- LPO,HD,01/07/2023,0
98008047,E494_BS6_DSL,Pro3016- LPO,HD,01/08/2023,0
98008047,E494_BS6_DSL,Pro3016- LPO,HD,01/09/2023,0
98008047,E494_BS6_DSL,Pro3016- LPO,HD,01/10/2023,0
98008047,E494_BS6_DSL,Pro3016- LPO,HD,01/11/2023,0
98008047,E494_BS6_DSL,Pro3016- LPO,HD,01/12/2023,12
98008047,E494_BS6_DSL,Pro3016- LPO,HD,01/01/2024,0
98008047,E494_BS6_DSL,Pro3016- LPO,HD,01/02/2024,0
98008047,E494_BS6_DSL,Pro3016- LPO,HD,01/03/2024,0
98008047,E494_BS6_DSL,Pro3016- LPO,HD,01/04/2024,0
98008047,E494_BS6_DSL,Pro3016- LPO,HD,01/05/2024,0
98008047,E494_BS6_DSL,Pro3016- LPO,HD,01/06/2024,0
98008047,E494_BS6_DSL,Pro3016- LPO,HD,01/07/2024,15
98008047,E494_BS6_DSL,Pro3016- LPO,HD,01/08/2024,0
98008047,E494_BS6_DSL,Pro3016- LPO,HD,01/09/2024,0
98008047,E494_BS6_DSL,Pro3016- LPO,HD,01/10/2024,4
98008047,E494_BS6_DSL,Pro3016- LPO,HD,01/11/2024,0
98008047,E494_BS6_DSL,Pro3016- LPO,HD,01/12/2024,0
98008047,E494_BS6_DSL,Pro3016- LPO,HD,01/01/2025,1
98008047,E494_BS6_DSL,Pro3016- LPO,HD,01/02/2025,0
98008047,E494_BS6_DSL,Pro3016- LPO,HD,01/03/2025,0
98008148,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/04/2023,0
98008148,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/05/2023,0
98008148,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/06/2023,0
98008148,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/07/2023,0
98008148,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/08/2023,0
98008148,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/09/2023,0
98008148,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/10/2023,0
98008148,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/11/2023,6
98008148,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/12/2023,0
98008148,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/01/2024,0
98008148,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/02/2024,0
98008148,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/03/2024,0
98008148,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/04/2024,0
98008148,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/05/2024,0
98008148,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/06/2024,0
98008148,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/07/2024,0
98008148,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/08/2024,0
98008148,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/09/2024,0
98008148,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/10/2024,0
98008148,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/11/2024,0
98008148,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/12/2024,0
98008148,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/01/2025,0
98008148,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/02/2025,0
98008148,MDE5_BS6_DSL,Pro 6016-LPO,Bus,01/03/2025,0
98008149,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/04/2023,0
98008149,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/05/2023,0
98008149,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/06/2023,0
98008149,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/07/2023,0
98008149,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/08/2023,0
98008149,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/09/2023,0
98008149,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/10/2023,0
98008149,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/11/2023,14
98008149,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/12/2023,4
98008149,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/01/2024,4
98008149,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/02/2024,7
98008149,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/03/2024,0
98008149,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/04/2024,0
98008149,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/05/2024,18
98008149,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/06/2024,25
98008149,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/07/2024,0
98008149,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/08/2024,0
98008149,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/09/2024,0
98008149,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/10/2024,0
98008149,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/11/2024,0
98008149,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/12/2024,0
98008149,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/01/2025,0
98008149,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/02/2025,0
98008149,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/03/2025,0
98008150,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/04/2023,0
98008150,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/05/2023,0
98008150,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/06/2023,0
98008150,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/07/2023,0
98008150,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/08/2023,0
98008150,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/09/2023,0
98008150,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/10/2023,0
98008150,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/11/2023,0
98008150,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/12/2023,0
98008150,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/01/2024,8
98008150,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/02/2024,12
98008150,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/03/2024,0
98008150,MDE5_BS6_DSL,Pro 6019-LPO,Bus,01/04/2024,0
