Halb,Engine,Model,Vehicle_Type,Forecast_Model,Month,Actual_Demand,Forecast_Demand,Difference
99268626,E494_BS6_DSL,Pro 2118- Premium,LMD,Moving Average,2025-01-01,0,0.0,0.0
99268626,E494_BS6_DSL,Pro 2118- Premium,LMD,Moving Average,2025-02-01,0,0.0,0.0
99268626,E494_BS6_DSL,Pro 2118- Premium,LMD,Moving Average,2025-03-01,0,0.0,0.0
99268626,E494_BS6_DSL,Pro 2118- Premium,LMD,SES,2025-01-01,0,1.490115875135718e-07,-1.490115875135718e-07
99268626,E494_BS6_DSL,Pro 2118- Premium,LMD,SES,2025-02-01,0,1.490115875135718e-07,-1.490115875135718e-07
99268626,E494_BS6_DSL,Pro 2118- Premium,LMD,SES,2025-03-01,0,1.490115875135718e-07,-1.490115875135718e-07
99268626,E494_BS6_DSL,Pro 2118- Premium,LMD,Holt,2025-01-01,0,1.490115880052814e-07,-1.490115880052814e-07
99268626,E494_BS6_DSL,Pro 2118- Premium,LMD,Holt,2025-02-01,0,1.4901158804625718e-07,-1.4901158804625718e-07
99268626,E494_BS6_DSL,Pro 2118- Premium,LMD,Holt,2025-03-01,0,1.4901158808723298e-07,-1.4901158808723298e-07
99268626,E494_BS6_DSL,Pro 2118- Premium,LMD,Holt Winters,2025-01-01,0,0.3333331140787239,-0.3333331140787239
99268626,E494_BS6_DSL,Pro 2118- Premium,LMD,Holt Winters,2025-02-01,0,0.32034615294428626,-0.32034615294428626
99268626,E494_BS6_DSL,Pro 2118- Premium,LMD,Holt Winters,2025-03-01,0,0.30735919180984866,-0.30735919180984866
99268626,E494_BS6_DSL,Pro 2118- Premium,LMD,ARIMA,2025-01-01,0,0.47869501138296217,-0.47869501138296217
99268626,E494_BS6_DSL,Pro 2118- Premium,LMD,ARIMA,2025-02-01,0,0.4763720360861654,-0.4763720360861654
99268626,E494_BS6_DSL,Pro 2118- Premium,LMD,ARIMA,2025-03-01,0,0.47638330884669394,-0.47638330884669394
99268626,E494_BS6_DSL,Pro 2118- Premium,LMD,SARIMA,2025-01-01,0,10.000000000000004,-10.000000000000004
99268626,E494_BS6_DSL,Pro 2118- Premium,LMD,SARIMA,2025-02-01,0,1.7763568394002505e-15,-1.7763568394002505e-15
99268626,E494_BS6_DSL,Pro 2118- Premium,LMD,SARIMA,2025-03-01,0,4.074410530697127e-15,-4.074410530697127e-15
99268664,E494_BS6_CNG,Pro 2118- Premium,LMD,Moving Average,2025-01-01,0,1.0,-1.0
99268664,E494_BS6_CNG,Pro 2118- Premium,LMD,Moving Average,2025-02-01,2,1.0,1.0
99268664,E494_BS6_CNG,Pro 2118- Premium,LMD,Moving Average,2025-03-01,10,1.0,9.0
99268664,E494_BS6_CNG,Pro 2118- Premium,LMD,SES,2025-01-01,0,0.6086668809350237,-0.6086668809350237
99268664,E494_BS6_CNG,Pro 2118- Premium,LMD,SES,2025-02-01,2,0.6086668809350237,1.3913331190649763
99268664,E494_BS6_CNG,Pro 2118- Premium,LMD,SES,2025-03-01,10,0.6086668809350237,9.391333119064976
99268664,E494_BS6_CNG,Pro 2118- Premium,LMD,Holt,2025-01-01,0,0.7936900930971574,-0.7936900930971574
99268664,E494_BS6_CNG,Pro 2118- Premium,LMD,Holt,2025-02-01,2,0.8475627050384631,1.152437294961537
99268664,E494_BS6_CNG,Pro 2118- Premium,LMD,Holt,2025-03-01,10,0.9014353169797686,9.098564683020232
99268664,E494_BS6_CNG,Pro 2118- Premium,LMD,Holt Winters,2025-01-01,0,1.1952379216612652,-1.1952379216612652
99268664,E494_BS6_CNG,Pro 2118- Premium,LMD,Holt Winters,2025-02-01,2,1.2692638811316133,0.7307361188683867
99268664,E494_BS6_CNG,Pro 2118- Premium,LMD,Holt Winters,2025-03-01,10,1.3432898406019613,8.656710159398038
99268664,E494_BS6_CNG,Pro 2118- Premium,LMD,ARIMA,2025-01-01,0,1.2829672849803107,-1.2829672849803107
99268664,E494_BS6_CNG,Pro 2118- Premium,LMD,ARIMA,2025-02-01,2,0.9458772983552446,1.0541227016447554
99268664,E494_BS6_CNG,Pro 2118- Premium,LMD,ARIMA,2025-03-01,10,1.0344451522772806,8.96555484772272
99268664,E494_BS6_CNG,Pro 2118- Premium,LMD,SARIMA,2025-01-01,0,1.110775361635853,-1.110775361635853
99268664,E494_BS6_CNG,Pro 2118- Premium,LMD,SARIMA,2025-02-01,2,0.862823058430246,1.137176941569754
99268664,E494_BS6_CNG,Pro 2118- Premium,LMD,SARIMA,2025-03-01,10,1.0503710502596852,8.949628949740315
99268664,E494_BS6_DSL,Pro2118,LMD,Moving Average,2025-01-01,0,0.0,0.0
99268664,E494_BS6_DSL,Pro2118,LMD,Moving Average,2025-02-01,0,0.0,0.0
99268664,E494_BS6_DSL,Pro2118,LMD,Moving Average,2025-03-01,0,0.0,0.0
99268664,E494_BS6_DSL,Pro2118,LMD,SES,2025-01-01,0,0.0,0.0
99268664,E494_BS6_DSL,Pro2118,LMD,SES,2025-02-01,0,0.0,0.0
99268664,E494_BS6_DSL,Pro2118,LMD,SES,2025-03-01,0,0.0,0.0
99268664,E494_BS6_DSL,Pro2118,LMD,Holt,2025-01-01,0,0.0,0.0
99268664,E494_BS6_DSL,Pro2118,LMD,Holt,2025-02-01,0,0.0,0.0
99268664,E494_BS6_DSL,Pro2118,LMD,Holt,2025-03-01,0,0.0,0.0
99268664,E494_BS6_DSL,Pro2118,LMD,Holt Winters,2025-01-01,0,0.0,0.0
99268664,E494_BS6_DSL,Pro2118,LMD,Holt Winters,2025-02-01,0,0.0,0.0
99268664,E494_BS6_DSL,Pro2118,LMD,Holt Winters,2025-03-01,0,0.0,0.0
99268664,E494_BS6_DSL,Pro2118,LMD,ARIMA,2025-01-01,0,0.0,0.0
99268664,E494_BS6_DSL,Pro2118,LMD,ARIMA,2025-02-01,0,0.0,0.0
99268664,E494_BS6_DSL,Pro2118,LMD,ARIMA,2025-03-01,0,0.0,0.0
99268664,E494_BS6_DSL,Pro2118,LMD,SARIMA,2025-01-01,0,0.0,0.0
99268664,E494_BS6_DSL,Pro2118,LMD,SARIMA,2025-02-01,0,0.0,0.0
99268664,E494_BS6_DSL,Pro2118,LMD,SARIMA,2025-03-01,0,0.0,0.0
99268666,E494_BS6_CNG,Pro 2118- Premium,LMD,Moving Average,2025-01-01,0,0.0,0.0
99268666,E494_BS6_CNG,Pro 2118- Premium,LMD,Moving Average,2025-02-01,5,0.0,5.0
99268666,E494_BS6_CNG,Pro 2118- Premium,LMD,Moving Average,2025-03-01,0,0.0,0.0
99268666,E494_BS6_CNG,Pro 2118- Premium,LMD,SES,2025-01-01,0,0.0,0.0
99268666,E494_BS6_CNG,Pro 2118- Premium,LMD,SES,2025-02-01,5,0.0,5.0
99268666,E494_BS6_CNG,Pro 2118- Premium,LMD,SES,2025-03-01,0,0.0,0.0
99268666,E494_BS6_CNG,Pro 2118- Premium,LMD,Holt,2025-01-01,0,0.0,0.0
99268666,E494_BS6_CNG,Pro 2118- Premium,LMD,Holt,2025-02-01,5,0.0,5.0
99268666,E494_BS6_CNG,Pro 2118- Premium,LMD,Holt,2025-03-01,0,0.0,0.0
99268666,E494_BS6_CNG,Pro 2118- Premium,LMD,Holt Winters,2025-01-01,0,0.0,0.0
99268666,E494_BS6_CNG,Pro 2118- Premium,LMD,Holt Winters,2025-02-01,5,0.0,5.0
99268666,E494_BS6_CNG,Pro 2118- Premium,LMD,Holt Winters,2025-03-01,0,0.0,0.0
99268666,E494_BS6_CNG,Pro 2118- Premium,LMD,ARIMA,2025-01-01,0,0.0,0.0
99268666,E494_BS6_CNG,Pro 2118- Premium,LMD,ARIMA,2025-02-01,5,0.0,5.0
99268666,E494_BS6_CNG,Pro 2118- Premium,LMD,ARIMA,2025-03-01,0,0.0,0.0
99268666,E494_BS6_CNG,Pro 2118- Premium,LMD,SARIMA,2025-01-01,0,0.0,0.0
99268666,E494_BS6_CNG,Pro 2118- Premium,LMD,SARIMA,2025-02-01,5,0.0,5.0
99268666,E494_BS6_CNG,Pro 2118- Premium,LMD,SARIMA,2025-03-01,0,0.0,0.0
99268668,E494_BS6_CNG,Pro 2118- Premium,LMD,Moving Average,2025-01-01,0,4.666666666666667,-4.666666666666667
99268668,E494_BS6_CNG,Pro 2118- Premium,LMD,Moving Average,2025-02-01,12,4.666666666666667,7.333333333333333
99268668,E494_BS6_CNG,Pro 2118- Premium,LMD,Moving Average,2025-03-01,9,4.666666666666667,4.333333333333333
99268668,E494_BS6_CNG,Pro 2118- Premium,LMD,SES,2025-01-01,0,2.810373428757993,-2.810373428757993
99268668,E494_BS6_CNG,Pro 2118- Premium,LMD,SES,2025-02-01,12,2.810373428757993,9.189626571242007
99268668,E494_BS6_CNG,Pro 2118- Premium,LMD,SES,2025-03-01,9,2.810373428757993,6.189626571242007
99268668,E494_BS6_CNG,Pro 2118- Premium,LMD,Holt,2025-01-01,0,3.690198319376308,-3.690198319376308
99268668,E494_BS6_CNG,Pro 2118- Premium,LMD,Holt,2025-02-01,12,3.9471742474244698,8.05282575257553
99268668,E494_BS6_CNG,Pro 2118- Premium,LMD,Holt,2025-03-01,9,4.204150175472632,4.795849824527368
99268668,E494_BS6_CNG,Pro 2118- Premium,LMD,Holt Winters,2025-01-01,0,5.399998394884623,-5.399998394884623
99268668,E494_BS6_CNG,Pro 2118- Premium,LMD,Holt Winters,2025-02-01,12,5.735063199423484,6.264936800576516
99268668,E494_BS6_CNG,Pro 2118- Premium,LMD,Holt Winters,2025-03-01,9,6.070128003962345,2.9298719960376554
99268668,E494_BS6_CNG,Pro 2118- Premium,LMD,ARIMA,2025-01-01,0,5.989524924653703,-5.989524924653703
99268668,E494_BS6_CNG,Pro 2118- Premium,LMD,ARIMA,2025-02-01,12,4.33691407054601,7.66308592945399
99268668,E494_BS6_CNG,Pro 2118- Premium,LMD,ARIMA,2025-03-01,9,4.792897252763499,4.207102747236501
99268668,E494_BS6_CNG,Pro 2118- Premium,LMD,SARIMA,2025-01-01,0,5.0326319592518765,-5.0326319592518765
99268668,E494_BS6_CNG,Pro 2118- Premium,LMD,SARIMA,2025-02-01,12,3.848328926001621,8.15167107399838
99268668,E494_BS6_CNG,Pro 2118- Premium,LMD,SARIMA,2025-03-01,9,4.859071269594468,4.140928730405532
99268668,E494_BS6_DSL,Pro2118,LMD,Moving Average,2025-01-01,0,0.0,0.0
99268668,E494_BS6_DSL,Pro2118,LMD,Moving Average,2025-02-01,0,0.0,0.0
99268668,E494_BS6_DSL,Pro2118,LMD,Moving Average,2025-03-01,0,0.0,0.0
99268668,E494_BS6_DSL,Pro2118,LMD,SES,2025-01-01,0,0.0,0.0
99268668,E494_BS6_DSL,Pro2118,LMD,SES,2025-02-01,0,0.0,0.0
99268668,E494_BS6_DSL,Pro2118,LMD,SES,2025-03-01,0,0.0,0.0
99268668,E494_BS6_DSL,Pro2118,LMD,Holt,2025-01-01,0,0.0,0.0
99268668,E494_BS6_DSL,Pro2118,LMD,Holt,2025-02-01,0,0.0,0.0
99268668,E494_BS6_DSL,Pro2118,LMD,Holt,2025-03-01,0,0.0,0.0
99268668,E494_BS6_DSL,Pro2118,LMD,Holt Winters,2025-01-01,0,0.0,0.0
99268668,E494_BS6_DSL,Pro2118,LMD,Holt Winters,2025-02-01,0,0.0,0.0
99268668,E494_BS6_DSL,Pro2118,LMD,Holt Winters,2025-03-01,0,0.0,0.0
99268668,E494_BS6_DSL,Pro2118,LMD,ARIMA,2025-01-01,0,0.0,0.0
99268668,E494_BS6_DSL,Pro2118,LMD,ARIMA,2025-02-01,0,0.0,0.0
99268668,E494_BS6_DSL,Pro2118,LMD,ARIMA,2025-03-01,0,0.0,0.0
99268668,E494_BS6_DSL,Pro2118,LMD,SARIMA,2025-01-01,0,0.0,0.0
99268668,E494_BS6_DSL,Pro2118,LMD,SARIMA,2025-02-01,0,0.0,0.0
99268668,E494_BS6_DSL,Pro2118,LMD,SARIMA,2025-03-01,0,0.0,0.0
99268670,E494_BS6_CNG,Pro 2118- Premium,LMD,Moving Average,2025-01-01,8,3.3333333333333335,4.666666666666666
99268670,E494_BS6_CNG,Pro 2118- Premium,LMD,Moving Average,2025-02-01,3,3.3333333333333335,-0.3333333333333335
99268670,E494_BS6_CNG,Pro 2118- Premium,LMD,Moving Average,2025-03-01,16,3.3333333333333335,12.666666666666666
99268670,E494_BS6_CNG,Pro 2118- Premium,LMD,SES,2025-01-01,8,2.7688147405664623,5.231185259433538
99268670,E494_BS6_CNG,Pro 2118- Premium,LMD,SES,2025-02-01,3,2.7688147405664623,0.23118525943353774
99268670,E494_BS6_CNG,Pro 2118- Premium,LMD,SES,2025-03-01,16,2.7688147405664623,13.231185259433538
99268670,E494_BS6_CNG,Pro 2118- Premium,LMD,Holt,2025-01-01,8,3.681545897184808,4.318454102815192
99268670,E494_BS6_CNG,Pro 2118- Premium,LMD,Holt,2025-02-01,3,4.127062594630068,-1.1270625946300683
99268670,E494_BS6_CNG,Pro 2118- Premium,LMD,Holt,2025-03-01,16,4.5725792920753285,11.427420707924671
99268670,E494_BS6_CNG,Pro 2118- Premium,LMD,Holt Winters,2025-01-01,8,2.8999999598534845,5.100000040146515
99268670,E494_BS6_CNG,Pro 2118- Premium,LMD,Holt Winters,2025-02-01,3,3.085714241746204,-0.08571424174620379
99268670,E494_BS6_CNG,Pro 2118- Premium,LMD,Holt Winters,2025-03-01,16,3.2714285236389236,12.728571476361076
99268670,E494_BS6_CNG,Pro 2118- Premium,LMD,ARIMA,2025-01-01,8,2.9343580796330753,5.065641920366925
99268670,E494_BS6_CNG,Pro 2118- Premium,LMD,ARIMA,2025-02-01,3,3.1415386407054426,-0.14153864070544264
99268670,E494_BS6_CNG,Pro 2118- Premium,LMD,ARIMA,2025-03-01,16,3.120758763775642,12.879241236224358
99268670,E494_BS6_CNG,Pro 2118- Premium,LMD,SARIMA,2025-01-01,8,2.891067422128405,5.108932577871595
99268670,E494_BS6_CNG,Pro 2118- Premium,LMD,SARIMA,2025-02-01,3,2.985876778001235,0.014123221998764812
99268670,E494_BS6_CNG,Pro 2118- Premium,LMD,SARIMA,2025-03-01,16,2.9814710079068942,13.018528992093106
99268670,E494_BS6_DSL,Pro2118,LMD,Moving Average,2025-01-01,0,0.0,0.0
99268670,E494_BS6_DSL,Pro2118,LMD,Moving Average,2025-02-01,0,0.0,0.0
99268670,E494_BS6_DSL,Pro2118,LMD,Moving Average,2025-03-01,0,0.0,0.0
99268670,E494_BS6_DSL,Pro2118,LMD,SES,2025-01-01,0,0.0,0.0
99268670,E494_BS6_DSL,Pro2118,LMD,SES,2025-02-01,0,0.0,0.0
99268670,E494_BS6_DSL,Pro2118,LMD,SES,2025-03-01,0,0.0,0.0
99268670,E494_BS6_DSL,Pro2118,LMD,Holt,2025-01-01,0,0.0,0.0
99268670,E494_BS6_DSL,Pro2118,LMD,Holt,2025-02-01,0,0.0,0.0
99268670,E494_BS6_DSL,Pro2118,LMD,Holt,2025-03-01,0,0.0,0.0
99268670,E494_BS6_DSL,Pro2118,LMD,Holt Winters,2025-01-01,0,0.0,0.0
99268670,E494_BS6_DSL,Pro2118,LMD,Holt Winters,2025-02-01,0,0.0,0.0
99268670,E494_BS6_DSL,Pro2118,LMD,Holt Winters,2025-03-01,0,0.0,0.0
99268670,E494_BS6_DSL,Pro2118,LMD,ARIMA,2025-01-01,0,0.0,0.0
99268670,E494_BS6_DSL,Pro2118,LMD,ARIMA,2025-02-01,0,0.0,0.0
99268670,E494_BS6_DSL,Pro2118,LMD,ARIMA,2025-03-01,0,0.0,0.0
99268670,E494_BS6_DSL,Pro2118,LMD,SARIMA,2025-01-01,0,0.0,0.0
99268670,E494_BS6_DSL,Pro2118,LMD,SARIMA,2025-02-01,0,0.0,0.0
99268670,E494_BS6_DSL,Pro2118,LMD,SARIMA,2025-03-01,0,0.0,0.0
99268758,E494_BS6_DSL,Pro 2118- Premium,LMD,Moving Average,2025-01-01,1,0.0,1.0
99268758,E494_BS6_DSL,Pro 2118- Premium,LMD,Moving Average,2025-02-01,4,0.0,4.0
99268758,E494_BS6_DSL,Pro 2118- Premium,LMD,Moving Average,2025-03-01,0,0.0,0.0
99268758,E494_BS6_DSL,Pro 2118- Premium,LMD,SES,2025-01-01,1,0.0,1.0
99268758,E494_BS6_DSL,Pro 2118- Premium,LMD,SES,2025-02-01,4,0.0,4.0
99268758,E494_BS6_DSL,Pro 2118- Premium,LMD,SES,2025-03-01,0,0.0,0.0
99268758,E494_BS6_DSL,Pro 2118- Premium,LMD,Holt,2025-01-01,1,0.0,1.0
99268758,E494_BS6_DSL,Pro 2118- Premium,LMD,Holt,2025-02-01,4,0.0,4.0
99268758,E494_BS6_DSL,Pro 2118- Premium,LMD,Holt,2025-03-01,0,0.0,0.0
99268758,E494_BS6_DSL,Pro 2118- Premium,LMD,Holt Winters,2025-01-01,1,0.0,1.0
99268758,E494_BS6_DSL,Pro 2118- Premium,LMD,Holt Winters,2025-02-01,4,0.0,4.0
99268758,E494_BS6_DSL,Pro 2118- Premium,LMD,Holt Winters,2025-03-01,0,0.0,0.0
99268758,E494_BS6_DSL,Pro 2118- Premium,LMD,ARIMA,2025-01-01,1,0.0,1.0
99268758,E494_BS6_DSL,Pro 2118- Premium,LMD,ARIMA,2025-02-01,4,0.0,4.0
99268758,E494_BS6_DSL,Pro 2118- Premium,LMD,ARIMA,2025-03-01,0,0.0,0.0
99268758,E494_BS6_DSL,Pro 2118- Premium,LMD,SARIMA,2025-01-01,1,0.0,1.0
99268758,E494_BS6_DSL,Pro 2118- Premium,LMD,SARIMA,2025-02-01,4,0.0,4.0
99268758,E494_BS6_DSL,Pro 2118- Premium,LMD,SARIMA,2025-03-01,0,0.0,0.0
99268760,E494_BS6_DSL,Pro 2118- Premium,LMD,Moving Average,2025-01-01,30,0.0,30.0
99268760,E494_BS6_DSL,Pro 2118- Premium,LMD,Moving Average,2025-02-01,9,0.0,9.0
99268760,E494_BS6_DSL,Pro 2118- Premium,LMD,Moving Average,2025-03-01,0,0.0,0.0
99268760,E494_BS6_DSL,Pro 2118- Premium,LMD,SES,2025-01-01,30,0.0,30.0
99268760,E494_BS6_DSL,Pro 2118- Premium,LMD,SES,2025-02-01,9,0.0,9.0
99268760,E494_BS6_DSL,Pro 2118- Premium,LMD,SES,2025-03-01,0,0.0,0.0
99268760,E494_BS6_DSL,Pro 2118- Premium,LMD,Holt,2025-01-01,30,0.0,30.0
99268760,E494_BS6_DSL,Pro 2118- Premium,LMD,Holt,2025-02-01,9,0.0,9.0
99268760,E494_BS6_DSL,Pro 2118- Premium,LMD,Holt,2025-03-01,0,0.0,0.0
99268760,E494_BS6_DSL,Pro 2118- Premium,LMD,Holt Winters,2025-01-01,30,0.0,30.0
99268760,E494_BS6_DSL,Pro 2118- Premium,LMD,Holt Winters,2025-02-01,9,0.0,9.0
99268760,E494_BS6_DSL,Pro 2118- Premium,LMD,Holt Winters,2025-03-01,0,0.0,0.0
99268760,E494_BS6_DSL,Pro 2118- Premium,LMD,ARIMA,2025-01-01,30,0.0,30.0
99268760,E494_BS6_DSL,Pro 2118- Premium,LMD,ARIMA,2025-02-01,9,0.0,9.0
99268760,E494_BS6_DSL,Pro 2118- Premium,LMD,ARIMA,2025-03-01,0,0.0,0.0
99268760,E494_BS6_DSL,Pro 2118- Premium,LMD,SARIMA,2025-01-01,30,0.0,30.0
99268760,E494_BS6_DSL,Pro 2118- Premium,LMD,SARIMA,2025-02-01,9,0.0,9.0
99268760,E494_BS6_DSL,Pro 2118- Premium,LMD,SARIMA,2025-03-01,0,0.0,0.0
99278394,E494_BS6_DSL,Pro 2119,HD,Moving Average,2025-01-01,0,0.0,0.0
99278394,E494_BS6_DSL,Pro 2119,HD,Moving Average,2025-02-01,0,0.0,0.0
99278394,E494_BS6_DSL,Pro 2119,HD,Moving Average,2025-03-01,0,0.0,0.0
99278394,E494_BS6_DSL,Pro 2119,HD,SES,2025-01-01,0,0.0,0.0
99278394,E494_BS6_DSL,Pro 2119,HD,SES,2025-02-01,0,0.0,0.0
99278394,E494_BS6_DSL,Pro 2119,HD,SES,2025-03-01,0,0.0,0.0
99278394,E494_BS6_DSL,Pro 2119,HD,Holt,2025-01-01,0,0.0,0.0
99278394,E494_BS6_DSL,Pro 2119,HD,Holt,2025-02-01,0,0.0,0.0
99278394,E494_BS6_DSL,Pro 2119,HD,Holt,2025-03-01,0,0.0,0.0
99278394,E494_BS6_DSL,Pro 2119,HD,Holt Winters,2025-01-01,0,0.0,0.0
99278394,E494_BS6_DSL,Pro 2119,HD,Holt Winters,2025-02-01,0,0.0,0.0
99278394,E494_BS6_DSL,Pro 2119,HD,Holt Winters,2025-03-01,0,0.0,0.0
99278394,E494_BS6_DSL,Pro 2119,HD,ARIMA,2025-01-01,0,0.0,0.0
99278394,E494_BS6_DSL,Pro 2119,HD,ARIMA,2025-02-01,0,0.0,0.0
99278394,E494_BS6_DSL,Pro 2119,HD,ARIMA,2025-03-01,0,0.0,0.0
99278394,E494_BS6_DSL,Pro 2119,HD,SARIMA,2025-01-01,0,0.0,0.0
99278394,E494_BS6_DSL,Pro 2119,HD,SARIMA,2025-02-01,0,0.0,0.0
99278394,E494_BS6_DSL,Pro 2119,HD,SARIMA,2025-03-01,0,0.0,0.0
99278394,E494_BS6_DSL,Pro 2119-PREMIUM,HD,Moving Average,2025-01-01,5,5.0,0.0
99278394,E494_BS6_DSL,Pro 2119-PREMIUM,HD,Moving Average,2025-02-01,10,5.0,5.0
99278394,E494_BS6_DSL,Pro 2119-PREMIUM,HD,Moving Average,2025-03-01,5,5.0,0.0
99278394,E494_BS6_DSL,Pro 2119-PREMIUM,HD,SES,2025-01-01,5,2.9735871261803104,2.0264128738196896
99278394,E494_BS6_DSL,Pro 2119-PREMIUM,HD,SES,2025-02-01,10,2.9735871261803104,7.026412873819689
99278394,E494_BS6_DSL,Pro 2119-PREMIUM,HD,SES,2025-03-01,5,2.9735871261803104,2.0264128738196896
99278394,E494_BS6_DSL,Pro 2119-PREMIUM,HD,Holt,2025-01-01,5,3.8637798757764457,1.1362201242235543
99278394,E494_BS6_DSL,Pro 2119-PREMIUM,HD,Holt,2025-02-01,10,4.042137214923273,5.957862785076727
99278394,E494_BS6_DSL,Pro 2119-PREMIUM,HD,Holt,2025-03-01,5,4.220494554070101,0.7795054459298987
99278394,E494_BS6_DSL,Pro 2119-PREMIUM,HD,Holt Winters,2025-01-01,5,4.881045144630608,0.11895485536939177
99278394,E494_BS6_DSL,Pro 2119-PREMIUM,HD,Holt Winters,2025-02-01,10,5.108322212463956,4.891677787536044
99278394,E494_BS6_DSL,Pro 2119-PREMIUM,HD,Holt Winters,2025-03-01,5,5.335599280297305,-0.3355992802973047
99278394,E494_BS6_DSL,Pro 2119-PREMIUM,HD,ARIMA,2025-01-01,5,3.003514828672403,1.9964851713275968
99278394,E494_BS6_DSL,Pro 2119-PREMIUM,HD,ARIMA,2025-02-01,10,2.7687658512412665,7.231234148758734
99278394,E494_BS6_DSL,Pro 2119-PREMIUM,HD,ARIMA,2025-03-01,5,2.7411638018013904,2.2588361981986096
99278394,E494_BS6_DSL,Pro 2119-PREMIUM,HD,SARIMA,2025-01-01,5,-1.2087318956869697,6.20873189568697
99278394,E494_BS6_DSL,Pro 2119-PREMIUM,HD,SARIMA,2025-02-01,10,-0.31204432160859175,10.312044321608592
99278394,E494_BS6_DSL,Pro 2119-PREMIUM,HD,SARIMA,2025-03-01,5,-0.611410223211913,5.611410223211913
99278396,E494_BS6_DSL,Pro 2119,HD,Moving Average,2025-01-01,0,0.0,0.0
99278396,E494_BS6_DSL,Pro 2119,HD,Moving Average,2025-02-01,0,0.0,0.0
99278396,E494_BS6_DSL,Pro 2119,HD,Moving Average,2025-03-01,0,0.0,0.0
99278396,E494_BS6_DSL,Pro 2119,HD,SES,2025-01-01,0,0.0,0.0
99278396,E494_BS6_DSL,Pro 2119,HD,SES,2025-02-01,0,0.0,0.0
99278396,E494_BS6_DSL,Pro 2119,HD,SES,2025-03-01,0,0.0,0.0
99278396,E494_BS6_DSL,Pro 2119,HD,Holt,2025-01-01,0,0.0,0.0
99278396,E494_BS6_DSL,Pro 2119,HD,Holt,2025-02-01,0,0.0,0.0
99278396,E494_BS6_DSL,Pro 2119,HD,Holt,2025-03-01,0,0.0,0.0
99278396,E494_BS6_DSL,Pro 2119,HD,Holt Winters,2025-01-01,0,0.0,0.0
99278396,E494_BS6_DSL,Pro 2119,HD,Holt Winters,2025-02-01,0,0.0,0.0
99278396,E494_BS6_DSL,Pro 2119,HD,Holt Winters,2025-03-01,0,0.0,0.0
99278396,E494_BS6_DSL,Pro 2119,HD,ARIMA,2025-01-01,0,0.0,0.0
99278396,E494_BS6_DSL,Pro 2119,HD,ARIMA,2025-02-01,0,0.0,0.0
99278396,E494_BS6_DSL,Pro 2119,HD,ARIMA,2025-03-01,0,0.0,0.0
99278396,E494_BS6_DSL,Pro 2119,HD,SARIMA,2025-01-01,0,0.0,0.0
99278396,E494_BS6_DSL,Pro 2119,HD,SARIMA,2025-02-01,0,0.0,0.0
99278396,E494_BS6_DSL,Pro 2119,HD,SARIMA,2025-03-01,0,0.0,0.0
99278396,E494_BS6_DSL,Pro 2119-PREMIUM,HD,Moving Average,2025-01-01,5,9.0,-4.0
99278396,E494_BS6_DSL,Pro 2119-PREMIUM,HD,Moving Average,2025-02-01,5,9.0,-4.0
99278396,E494_BS6_DSL,Pro 2119-PREMIUM,HD,Moving Average,2025-03-01,6,9.0,-3.0
99278396,E494_BS6_DSL,Pro 2119-PREMIUM,HD,SES,2025-01-01,5,6.042116083173611,-1.0421160831736112
99278396,E494_BS6_DSL,Pro 2119-PREMIUM,HD,SES,2025-02-01,5,6.042116083173611,-1.0421160831736112
99278396,E494_BS6_DSL,Pro 2119-PREMIUM,HD,SES,2025-03-01,6,6.042116083173611,-0.04211608317361115
99278396,E494_BS6_DSL,Pro 2119-PREMIUM,HD,Holt,2025-01-01,5,7.321919388223252,-2.321919388223252
99278396,E494_BS6_DSL,Pro 2119-PREMIUM,HD,Holt,2025-02-01,5,7.847267603373703,-2.8472676033737034
99278396,E494_BS6_DSL,Pro 2119-PREMIUM,HD,Holt,2025-03-01,6,8.372615818524155,-2.372615818524155
99278396,E494_BS6_DSL,Pro 2119-PREMIUM,HD,Holt Winters,2025-01-01,5,7.666667387568235,-2.6666673875682347
99278396,E494_BS6_DSL,Pro 2119-PREMIUM,HD,Holt Winters,2025-02-01,5,8.082251826275174,-3.082251826275174
99278396,E494_BS6_DSL,Pro 2119-PREMIUM,HD,Holt Winters,2025-03-01,6,8.497836264982112,-2.497836264982112
99278396,E494_BS6_DSL,Pro 2119-PREMIUM,HD,ARIMA,2025-01-01,5,5.493860880948997,-0.49386088094899705
99278396,E494_BS6_DSL,Pro 2119-PREMIUM,HD,ARIMA,2025-02-01,5,7.00774316318129,-2.0077431631812903
99278396,E494_BS6_DSL,Pro 2119-PREMIUM,HD,ARIMA,2025-03-01,6,6.655485161543116,-0.6554851615431163
99278396,E494_BS6_DSL,Pro 2119-PREMIUM,HD,SARIMA,2025-01-01,5,-3.740770851903111,8.740770851903111
99278396,E494_BS6_DSL,Pro 2119-PREMIUM,HD,SARIMA,2025-02-01,5,12.175625878890873,-7.175625878890873
99278396,E494_BS6_DSL,Pro 2119-PREMIUM,HD,SARIMA,2025-03-01,6,-5.166775186167261,11.16677518616726
99278398,E494_BS6_DSL,Pro 2119,HD,Moving Average,2025-01-01,0,0.0,0.0
99278398,E494_BS6_DSL,Pro 2119,HD,Moving Average,2025-02-01,0,0.0,0.0
99278398,E494_BS6_DSL,Pro 2119,HD,Moving Average,2025-03-01,0,0.0,0.0
